"도형번호","지형지물부호","관리번호","관리부서","CCTV구분","CCTV관리번호","개소명","행정읍면동","법정읍면동","법정읍면동리","번지","통신망","카메라 구분","위도(degree)","경도(degree)","X좌표","Y좌표","카메라 수","동/서","비고"
2396,AE134,2996,스마트도시과,CTV001,하길-03025,하길리1463-3,"41590259","41590259","4159025926","1463-3",향남2자가망, ,"37.116664","126.914948","192440.960642537","501963.564615511","4",CTM002, 
2397,AE134,2997,스마트도시과,CTV001,하길-03026,하길리185-1진출입로,"41590259","41590259","4159025926","185-1",향남2자가망, ,"37.116116","126.915212","192464.369471736","501902.726668253","4",CTM002, 
2398,AE134,2998,스마트도시과,CTV001,하길-03027,아뜰리에앞삼거리,"41590259","41590259","4159025926","1456",향남2자가망, ,"37.11835","126.915872","192523.247416036","502150.603529071","4",CTM002, 
2399,AE134,2999,스마트도시과,CTV001,하길-03028,소시에가앞삼거리,"41590259","41590259","4159025926","1448",향남2자가망, ,"37.118261","126.916671","192594.248713909","502140.663697413","4",CTM002, 
2400,AE134,3000,스마트도시과,CTV001,방축-03029,방축리458사거리,"41590259","41590259","4159025940","458",향남2자가망, ,"37.118375","126.917789","192693.620413633","502153.228785681","3",CTM002, 
2401,AE134,3001,스마트도시과,CTV001,하길-03030,키즈앤아이앞사거리,"41590259","41590259","4159025926","1455-4",향남2자가망, ,"37.117368","126.915938","192529.016581063","502041.616086422","5",CTM002, 
2402,AE134,3002,스마트도시과,CTV001,하길-03031,주훈빌앞,"41590259","41590259","4159025926","1450-5",향남2자가망, ,"37.116292","126.916585","192586.413601442","501922.151037406","4",CTM002, 
2403,AE134,3004,스마트도시과,CTV001,하길-03033,하길리174-3앞삼거리,"41590259","41590259","4159025926","1450-9",향남2자가망, ,"37.115598","126.916818","192607.054224921","501845.112855359","3",CTM002, 
2404,AE134,3006,스마트도시과,CTV001,하길-03035,제약공단아파트앞,"41590259","41590259","4159025926","1520",향남2자가망, ,"37.112097","126.900671","191171.527873249","501457.94066645","3",CTM002, 
2405,AE134,3007,스마트도시과,CTV001,하길-03036,타오름달공원앞,"41590259","41590259","4159025926","1476",향남2자가망, ,"37.113584","126.906535","191692.914389183","501622.449604605","4",CTM002, 
2406,AE134,3008,스마트도시과,CTV001,하길-03037,하길중학교앞사거리,"41590259","41590259","4159025926","1475-3",향남2자가망, ,"37.113197","126.908252","191845.47835143","501579.351588348","5",CTM002, 
2407,AE134,3009,스마트도시과,CTV001,하길-03038,하길리1212,"41590259","41590259","4159025926","1558-1",향남2자가망, ,"37.111436","126.906348","191676.058885431","501384.081385605","4",CTM002, 
2408,AE134,3010,스마트도시과,CTV001,하길-03039,하길중학교육교옆,"41590259","41590259","4159025926","1555-1",향남2자가망, ,"37.111519","126.908171","191838.099017746","501393.134462552","3",CTM002, 
2409,AE134,3011,스마트도시과,CTV001,하길-03040,센타프라자앞,"41590259","41590259","4159025926","1472",향남2자가망, ,"37.115022","126.90995","191996.587952265","501781.745289961","3",CTM002, 
2410,AE134,3012,스마트도시과,CTV001,하길-03041,한울프라자앞,"41590259","41590259","4159025926","1472-4",향남2자가망, ,"37.115209","126.911616","192144.677091206","501802.359393139","5",CTM002, 
2411,AE134,3013,스마트도시과,CTV001,하길-03042,모아엘가803동맞은편,"41590259","41590259","4159025926","1487-2",향남2자가망, ,"37.113903","126.912804","192250.147951201","501657.36649398","3",CTM002, 
2413,AE134,3015,스마트도시과,CTV001,하길-03044,모아엘가802동건너편,"41590259","41590259","4159025926","1487",향남2자가망, ,"37.113168","126.914975","192443.012860399","501575.576977951","4",CTM002, 
2414,AE134,3016,스마트도시과,CTV001,하길-03045,하길리산20-27지하도옆,"41590259","41590259","4159025926","1552",향남2자가망, ,"37.112952","126.915909","192526.005185243","501551.531419039","3",CTM002, 
2415,AE134,3017,스마트도시과,CTV001,하길-03046,방축공원내원형좌석,"41590259","41590259","4159025926","1507-1",향남2자가망, ,"37.11233","126.916948","192618.290984401","501482.420717801","3",CTM002, 
2416,AE134,3018,스마트도시과,CTV001,하길-03047,부영9단지내어린이집뒤,"41590259","41590259","4159025926","432-2",향남2자가망, ,"37.112272","126.918681","192772.315526873","501475.85057871","3",CTM002, 
2417,AE134,3019,스마트도시과,CTV001,하길-03048,부영904동옆삼거리,"41590259","41590259","4159025926","1554",향남2자가망, ,"37.113005","126.920439","192928.635871991","501557.066397512","5",CTM002, 
2418,AE134,3021,스마트도시과,CTV001,하길-03050,화원초교정문,"41590259","41590259","4159025926",산78-4,향남2자가망, ,"37.111605","126.920007","192890.108914852","501401.726966557","3",CTM002, 
2419,AE134,3030,스마트도시과,CTV001,하길-03059,하길리300-21터널사이,"41590259","41590259","4159025926","1512",향남2자가망, ,"37.110724","126.904177","191483.017112865","501305.256300853","4",CTM002, 
2420,AE134,3032,스마트도시과,CTV001,하길-03061,하길리294-9삼거리,"41590259","41590259","4159025926","1535-6",향남2자가망, ,"37.10785","126.9075","191778.062884138","500986.007684846","4",CTM002, 
2421,AE134,3033,스마트도시과,CTV001,하길-03062,하길리290-1삼거리,"41590259","41590259","4159025926","1530-6",향남2자가망, ,"37.107516","126.908984","191909.933927318","500948.813016807","3",CTM002, 
2422,AE134,3034,스마트도시과,CTV001,하길-03063,부영1112동뒤삼거리,"41590259","41590259","4159025926","405-3",향남2자가망, ,"37.109086","126.915071","192451.140140427","501122.549963446","4",CTM002, 
2423,AE134,3035,스마트도시과,CTV001,하길-03064,화원초교운동장옆길,"41590259","41590259","4159025926","1506",향남2자가망, ,"37.111032","126.91957","192851.213868183","501338.168373001","4",CTM002, 
2424,AE134,3059,스마트도시과,CTV001,하길-03088,하길리1537삼거리,"41590259","41590259","4159025926","1541",향남2자가망, ,"37.106741","126.906602","191698.12236996","500863.00932603","4",CTM002, 
2425,AE134,3060,스마트도시과,CTV001,하길-03089,하길리335-1삼거리,"41590259","41590259","4159025926","1537-9",향남2자가망, ,"37.106439","126.906949","191728.933363678","500829.463185445","4",CTM002, 
2426,AE134,3061,스마트도시과,CTV001,하길-03090,하길리1541-1삼거리,"41590259","41590259","4159025926","1541-1",향남2자가망, ,"37.106177","126.907177","191749.171289473","500800.366678085","4",CTM002, 
2427,AE134,3063,스마트도시과,CTV001,하길-03092,하길리1550-3,"41590259","41590259","4159025926","1550-2",향남2자가망, ,"37.105914","126.908352","191853.586268028","500771.077590639","4",CTM002, 
2428,AE134,3064,스마트도시과,CTV001,하길-03093,하길리334-6삼거리,"41590259","41590259","4159025926","1541-3",향남2자가망, ,"37.106785","126.908876","191900.25637455","500867.696068986","4",CTM002, 
2429,AE134,3065,스마트도시과,CTV001,하길-03094,하길리1174삼거리,"41590259","41590259","4159025926","1549",향남2자가망, ,"37.105296","126.909157","191925.075576891","500702.423413029","4",CTM002, 
2431,AE134,3067,스마트도시과,CTV001,상신-03096,신정공원,"41590259","41590259","4159025924","1255",향남2자가망, ,"37.104933","126.910083","192007.378139983","500662.09643489","4",CTM002, 
2432,AE134,3068,스마트도시과,CTV001,하길-03097,오음공원,"41590259","41590259","4159025926","1525",향남2자가망, ,"37.110419","126.907854","191809.805110752","501271.08401725","4",CTM002, 
2433,AE134,3883,스마트도시과,CTV001,하길-3898,하길리1246-2-검지(20차),"41590259","41590259","4159025926","1246-2",자가망, ,"37.102777","126.913604","192320.109811751","500422.496887786","1",CTM002, 
2434,AE134,3884,스마트도시과,CTV001,하길-3899,하길리1446-회전(20차),"41590259","41590259","4159025926","1446",KT, ,"37.119964","126.916177","192550.485349219","502329.723347632","6",CTM002, 
2435,AE134,3904,스마트도시과,CTV001,하길-03920,향남민들레어린이집(22차),"41590259","41590259","4159025926",산89-4,KT, ,"37.108244","126.922253","193089.422376849","501028.602684205","4",CTM002, 
1755,AE134,638,스마트도시과,CTV001,분천-00647,에스엠테크,"41590253","41590253","4159025327","4-16",KT, ,"37.211451","126.956444","196133.725400926","512480.641640735","1",CTM002, 
1756,AE134,642,스마트도시과,CTV001,분천-00651,인텐진입로삼거리,"41590253","41590253","4159025327","98-6",KT, ,"37.204876","126.963127","196726.699537182","511750.663908161","1",CTM002, 
1757,AE134,643,스마트도시과,CTV001,분천-00652,한우골,"41590253","41590253","4159025327","18-1도",KT, ,"37.210906","126.957609","196237.188946811","512420.054229066","1",CTM002, 
1759,AE134,3609,스마트도시과,CTV001,분천-3623,분천리367-4-검지(20차),"41590253","41590253","4159025327","367-4",KT, ,"37.200699","126.952867","195815.647485592","511287.442617728","3",CTM002, 
1760,AE134,3610,스마트도시과,CTV001,분천-3624,분천리437-3-검지(20차),"41590253","41590253","4159025327","437-3",KT, ,"37.195462","126.950567","195611.139081532","510706.414915874","1",CTM002, 
1761,AE134,3611,스마트도시과,CTV001,분천-3625,분천리30-2-어안(20차),"41590253","41590253","4159025327","30-2",자가망, ,"37.210344","126.95883","196345.535319179","512357.656974139","1",CTM002, 
1762,AE134,3612,스마트도시과,CTV001,분천-3626,분천리292-검지(20차),"41590253","41590253","4159025327","292",KT, ,"37.205737","126.954298","195942.957299507","511846.505008842","4",CTM002, 
1763,AE134,4006,스마트도시과,CTV001,분천-04022,분천리246-1-검지(23차),"41590253","41590253","4159025327","246-1",KT, ,"37.203633","126.956859","196170.255509437","511612.921088473","2",CTM002, 
1764,AE134,4352,스마트도시과,CTV001,분천-04369,분천리437-17(분천-04369),"41590253","41590253","4159025327","437-17",KT, ,"37.193936","126.950112","195570.689018215","510537.034198133","5",CTM002, 
1765,AE134,500,스마트도시과,CTV001,왕림-00506,왕림리공장밀집지역,"41590253","41590253","4159025328","350-2",자가망, ,"37.193919","126.941148","194774.844798081","510535.615144949","3",CTM002, 
1766,AE134,505,스마트도시과,CTV001,왕림-00511,무지개유치원앞,"41590253","41590253","4159025328","535-3",자가망, ,"37.191072","126.94151","194806.745604625","510219.571673561","4",CTM002, 
1767,AE134,511,스마트도시과,CTV001,왕림-00517,리나원룸A동앞,"41590253","41590253","4159025328","99-2",자가망, ,"37.198589","126.939584","194636.253071738","511053.94102183","4",CTM002, 
1768,AE134,522,스마트도시과,CTV001,왕림-00528,섭리유치원앞,"41590253","41590253","4159025328","658-2",자가망, ,"37.195015","126.935697","194290.932941368","510657.554007706","4",CTM002, 
1769,AE134,535,스마트도시과,CTV001,왕림-00541,신협앞대로,"41590253","41590253","4159025328","403-6",자가망, ,"37.193336","126.939133","194595.874571144","510471.014958349","1",CTM002, 
1770,AE134,549,스마트도시과,CTV001,왕림-00555,왕림세탁소앞-검지,"41590253","41590253","4159025328","658",자가망, ,"37.194596","126.937994","194494.812386319","510610.92806028","2",CTM002, 
1771,AE134,561,스마트도시과,CTV001,왕림-00567,왕림성당입구(만리장성뒷길),"41590253","41590253","4159025328","246-1",자가망, ,"37.19407","126.936235","194338.636970103","510552.644391491","1",CTM002, 
1772,AE134,618,스마트도시과,CTV001,왕림-00625,왕림리246-5-고정,"41590253","41590253","4159025328","246-5",자가망, ,"37.19332","126.936074","194324.233203893","510469.451379706","1",CTM002, 
1773,AE134,619,스마트도시과,CTV001,왕림-00626,왕림리452-고정,"41590253","41590253","4159025328","452",KT, ,"37.194113","126.935682","194289.551022128","510557.470842937","1",CTM002, 
1774,AE134,624,스마트도시과,CTV001,왕림-00631,왕림리373-1도-고정,"41590253","41590253","4159025328","373-1",KT, ,"37.189837","126.939099","194592.561946618","510082.682422009","1",CTM002, 
1776,AE134,661,스마트도시과,CTV001,왕림-00670,제우스모텔삼거리,"41590253","41590253","4159025328","498",KT, ,"37.190116","126.93706","194411.57540442","510113.773305189","1",CTM002, 
1777,AE134,662,스마트도시과,CTV001,왕림-00671,천주교성당,"41590253","41590253","4159025328","254-1",KT, ,"37.194896","126.936509","194362.981041878","510644.265356939","1",CTM002, 
1778,AE134,663,스마트도시과,CTV001,왕림-00672,청명엘리베이트,"41590253","41590253","4159025328","204",KT, ,"37.196245","126.937018","194408.280511255","510794.026699337","1",CTM002, 
1779,AE134,664,스마트도시과,CTV001,왕림-00673,화성종합상사,"41590253","41590253","4159025328","615-2",KT, ,"37.187981","126.937899","194485.941241679","509876.73710376","1",CTM002, 
1780,AE134,3632,스마트도시과,CTV001,왕림-3646,왕림리128-4-어안(20차),"41590253","41590253","4159025328","128-4",자가망, ,"37.197181","126.938088","194503.389885012","510897.764933381","1",CTM002, 
1781,AE134,3633,스마트도시과,CTV001,왕림-3647,왕림리414-11-어안(20차),"41590253","41590253","4159025328","414-11",자가망, ,"37.193587","126.938235","194516.198579433","510498.922817699","1",CTM002, 
1782,AE134,3634,스마트도시과,CTV001,왕림-3648,왕림리25-4-검지(20차),"41590253","41590253","4159025328","25-4",자가망, ,"37.198978","126.941626","194817.603282095","511097.065728892","1",CTM002, 
1783,AE134,3635,스마트도시과,CTV001,왕림-3649,왕림리568-검지(20차),"41590253","41590253","4159025328","568",자가망, ,"37.189887","126.944773","195096.359125997","510087.945071183","3",CTM002, 
1784,AE134,3901,스마트도시과,CTV001,왕림-03917,효성금속앞(22차),"41590253","41590253","4159025328",산57-6,KT, ,"37.200547","126.938511","194541.195649597","511271.326034826","4",CTM002, 
1785,AE134,3946,스마트도시과,CTV001,왕림-03962,BIT-왕림4리_세곡리,"41590253","41590253","4159025328","508-3",KT, ,"37.189317","126.938284","194520.204998936","510025.030063455","1",CTM002, 
1786,AE134,3969,스마트도시과,CTV001,왕림-03985,그린골프사우나입구(22.5),"41590253","41590253","4159025328","115-1",KT, ,"37.196724","126.940635","194729.428191509","510846.924004237","4",CTM002, 
1787,AE134,4009,스마트도시과,CTV001,왕림-04025,왕림리48-7-검지(23차),"41590253","41590253","4159025328","48-7",KT, ,"37.203545","126.943655","194998.00215414","511603.831122514","2",CTM002, 
1788,AE134,4010,스마트도시과,CTV001,왕림-04026,왕림리655-검지(23차),"41590253","41590253","4159025328","655",KT, ,"37.199293","126.935546","194277.82284641","511132.352488644","2",CTM002, 
1789,AE134,4115,스마트도시과,CTV001,왕림-04129,왕림리318-7(24차),"41590253","41590253","4159025328","318-7",kt, ,"37.196007","126.946903","195285.93302151","510767.042368766","4",CTM002, 
1790,AE134,4575,스마트도시과,CTV001,왕림-04589,왕림리체육공원,"41590253","41590253","4159025328","158-1",KT, ,"37.19725","126.937","194406.783176005","510905.519609568","1",CTM002, 
