도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,대장초기화여부,납품업체,로딩일자
42494,AE914,501385,41590520,377130178B,MNG244,1, ,
42495,AE914,2.11302E+11,41590550,377130245A,MNG244,1, ,
42496,AE914,8.21618E+13,41590350,376150975A,MNG244,1,(주)우주공간정보,2018-11-02
42497,AE914,8.21618E+13,41590350,376150975A,MNG244,1,(주)우주공간정보,2018-11-02
42498,AE914,8.21618E+13,41590350,376150975A,MNG244,1,(주)우주공간정보,2018-11-02
42499,AE915,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42500,AE914,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42501,AE915,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42502,AE914,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42503,AE914,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42504,AE914,4.21618E+13,41590400,376161954C,MNG244,1,㈜선진이엔씨,2019-03-13
42505,AE914,8.2992E+13,41590262,376122198D,MNG244,1,제일항업(주),2020-10-21
42506,AE914,8.2992E+13,41590262,376122198D,MNG244,1,제일항업(주),2020-10-21
42507,AE914,2.2162E+13,41590550,377130251B,MNG409,1,(주)성원공간정보,2020-03-06
42508,AE913,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42509,AE913,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42510,AE913,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42511,AE913,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42512,AE913,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42513,AE914,2.21618E+13,41590320,376160323C,MNG244,1,(주)성원공간정보,2018-08-31
42514,AE915,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42515,AE914,4.21618E+13,41590370,376161851C,MNG244,1,㈜선진이엔씨,2019-03-13
42516,AE913,4.21618E+13,41590370,376161851C,MNG244,1,㈜선진이엔씨,2019-03-13
42517,AE914,4.21618E+13,41590370,376161760D,MNG244,1,㈜선진이엔씨,2019-03-13
42518,AE914,4.21618E+13,41590370,376161760D,MNG244,1,㈜선진이엔씨,2019-03-13
42519,AE914,4.21618E+13,41590370,376161851C,MNG244,1,㈜선진이엔씨,2019-03-13
42520,AE914,1.21117E+13,41590600,377130868A,MNG244,1,(주)진성이엔씨,2018-09-17
42521,AE915,99920155667,41590590,377130393B,MNG244,1, ,
42522,AE915,99920156863,41590106,376160832A,MNG244,1, ,
42523,AE914,8.88614E+11,41590259,376161390C,MNG244,1, ,
42524,AE914,2.11614E+11,41590259,376161423C,MNG244,1, ,
42525,AE914,2.11614E+11,41590259,376161423C,MNG244,1, ,
42526,AE914,2.11614E+11,41590259,376161423C,MNG244,1, ,
42527,AE914,107741,41590410,376161067B,MNG244,1, ,
42528,AE915,99920151261,41590256,376161689D,MNG244,1, ,
42529,AE914,503370,41590550,377130243A,MNG244,1, ,
42530,AE914,505328,41590410,377130675D,MNG409,1,㈜진성이엔씨,2020-03-10
42531,AE914,201916,41590259,376161443A,MNG409,1,㈜진성이엔씨,2020-03-10
42532,AE915,203396,41590259,376161548C,MNG244,1, ,
42533,AE915,105421,41590253,376161005A,MNG244,1, ,
42534,AE914,105773,41590410,376161016B,MNG244,1, ,
42535,AE914,500717,41590520,377130147B,MNG244,1, ,
42536,AE914,103511,41590253,376160573A,MNG244,1, ,
42537,AE914,505673,41590410,377131126A,MNG244,1, ,
42538,AE915,507926,41590410,377130693C,MNG244,1, ,
42539,AE914,2.11302E+11,41590570,377130183A,MNG244,1, ,
42540,AE914,2.11302E+11,41590570,377130183A,MNG244,1, ,
42541,AE914,8.88615E+11,41590259,376161484A,MNG244,1, ,
42542,AE914,1.21117E+13,41590600,377130856A,MNG244,1,(주)진성이엔씨,2018-09-17
42543,AE914,103727,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42544,AE915,103738,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42545,AE914,103699,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42546,AE915,8.88618E+11,41590259,376161810D,MNG244,1, ,
42547,AE915,8.88619E+11,41590259,376161901A,MNG244,1, ,
42548,AE915,8.88615E+11,41590259,376161483B,MNG244,1, ,
42549,AE914,426154,41590253,376160572C,MNG244,1, ,
42550,AE914,201549,41590259,376161431A,MNG244,1, ,
42551,AE915,411217,41590587,377130701B,MNG244,1, ,
42552,AE914,2.11509E+11,41590350,376150947C,MNG244,1, ,
42553,AE913,8.21619E+13,41590400,376162010A,MNG305,1,(주)한라지리정보,2021-04-16
42554,AE913,8.21619E+13,41590400,376162010A,MNG305,1,(주)한라지리정보,2021-04-16
42555,AE913,8.21619E+13,41590400,376162010C,MNG305,1,(주)한라지리정보,2021-04-16
42556,AE913,8.21619E+13,41590400,376162010C,MNG305,1,(주)한라지리정보,2021-04-16
42557,AE913,8.21619E+13,41590400,376162010C,MNG305,1,(주)한라지리정보,2021-04-16
42558,AE913,8.21619E+13,41590400,376162010C,MNG305,1,(주)한라지리정보,2021-04-16
42559,AE913,8.21619E+13,41590400,376162010C,MNG305,1,(주)한라지리정보,2021-04-16
42560,AE914,8.9992E+13,41590340,376150470C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
42561,AE914,8.9992E+13,41590340,376150470C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
42562,AE914,504247,41590570,377130191C,MNG244,1, ,
42563,AE915,99920153424,41590370,376161747A,MNG244,1, ,
42564,AE916,1.21618E+13,41590410,376161077A,MNG244,1,(주)진성이엔씨,2018-10-12
42565,AE914,2.21118E+13,41590550,377130234D,MNG244,1,(주)성원공간정보,2018-12-10
42566,AE914,2.21118E+13,41590550,377130244B,MNG244,1,(주)성원공간정보,2018-12-10
42567,AE914,2.21118E+13,41590550,377130244C,MNG244,1,(주)성원공간정보,2018-12-10
42568,AE914,2.21118E+13,41590550,377130243D,MNG244,1,(주)성원공간정보,2018-12-10
42569,AE916,2.11621E+11,41590256,376162118D,MNG244,1, ,
42570,AE914,2.11621E+11,41590256,376162118D,MNG244,1, ,
42571,AE915,101247,41590560,376160549C,MNG244,1, ,
42572,AE915,2.16302E+11,41590570,377130153B,MNG244,1, ,
38367,AE914,8.29917E+13,41590256,376152530B,MNG244,1,(주)대광지오텍,2018-08-27
38368,AE914,8.29917E+13,41590256,376152530B,MNG244,1,(주)대광지오텍,2018-08-27
38369,AE915,8.29917E+13,41590256,376152530B,MNG244,1,(주)대광지오텍,2018-08-27
38370,AE915,99920153320,41590370,376161758C,MNG244,1, ,
38371,AE915,99920155111,41590360,376160700A,MNG244,1, ,
38372,AE914,103159,41590253,376160561D,MNG244,1, ,
38373,AE914,102272,41590253,376160553D,MNG244,1, ,
38374,AE916,99920154462,41590370,376161228B,MNG244,1, ,
38375,AE914,5.31509E+11,41590350,376150912B,MNG244,1, ,
38376,AE914,5.31509E+11,41590350,376150912B,MNG244,1, ,
38377,AE914,2.21618E+13,41590320,376160311A,MNG244,1,(주)성원공간정보,2018-08-31
38378,AE914,2.21618E+13,41590320,376160311A,MNG244,1,(주)성원공간정보,2018-08-31
38379,AE914,2.21618E+13,41590320,376160311A,MNG244,1,(주)성원공간정보,2018-08-31
38380,AE914,5.31509E+11,41590350,376150925D,MNG244,1, ,
38381,AE913,8.2162E+13,41590410,376161064D,MNG305,1,(주)한라지리정보,2021-04-16
38382,AE913,8.2162E+13,41590410,376161064D,MNG305,1,(주)한라지리정보,2021-04-16
38383,AE913,8.2162E+13,41590410,376161074B,MNG305,1,(주)한라지리정보,2021-04-16
38384,AE913,8.2162E+13,41590410,376161074A,MNG305,1,(주)한라지리정보,2021-04-16
38385,AE914,3.21621E+13,41590350,376151062A,MNG305,1,지오스,2021-05-31
38386,AE914,3.21621E+13,41590350,376151062A,MNG305,1,지오스,2021-05-31
38387,AE914,3.21621E+13,41590350,376151062A,MNG305,1,지오스,2021-05-31
38388,AE914,1.2162E+13,41590340,376150580C,MNG409,1,(주)진성이엔씨,2020-02-28
38389,AE914,1.2162E+13,41590340,376150580C,MNG409,1,(주)진성이엔씨,2020-02-28
38390,AE916,300802,41590350,376151062A,MNG244,1, ,
38391,AE915,1.21616E+13,41590330,376160185D,MNG244,1,㈜진성이엔씨,2018-05-09
38392,AE914,1.21616E+13,41590330,376160185D,MNG244,1,㈜진성이엔씨,2018-05-09
38393,AE914,107263,41590253,376160957B,MNG244,1, ,
38394,AE915,426084,41590253,376160561C,MNG244,1, ,
38395,AE914,502130,41590520,377130187B,MNG244,1, ,
38396,AE914,501127,41590570,377130174A,MNG244,1, ,
38397,AE915,2.12506E+11,41590340,376150551B,MNG244,1, ,
38398,AE914,2.12506E+11,41590340,376150551B,MNG244,1, ,
38399,AE916,1.21617E+13,41590340,376150437A,MNG244,1,㈜진성이엔씨,2018-08-01
38400,AE914,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38401,AE914,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38402,AE913,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38403,AE914,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38404,AE915,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38405,AE916,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38406,AE914,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38407,AE916,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38408,AE914,1.21617E+13,41590340,376150437B,MNG244,1,㈜진성이엔씨,2018-08-01
38409,AE914,5.31509E+11,41590350,376150936B,MNG244,1, ,
38410,AE914,5.31509E+11,41590350,376150936B,MNG244,1, ,
38411,AE914,5.31509E+11,41590350,376150936B,MNG244,1, ,
38412,AE916,8.9992E+13,41590000,377130882D,MNG305,1,새한항업,2019-01-05
38413,AZ901,402981,41590540,377130271C,MNG244,1, ,
38414,AE913,8.21618E+13,41590350,376150962D,MNG244,1,(주)우주공간정보,2018-11-02
38415,AE915,1.21617E+13,41590340,376150427C,MNG244,1,㈜진성이엔씨,2018-08-01
38416,AE914,1.21617E+13,41590340,376150427C,MNG244,1,㈜진성이엔씨,2018-08-01
38417,AE914,1.21617E+13,41590340,376150427C,MNG244,1,㈜진성이엔씨,2018-08-01
38418,AZ902,402056,41590540,377130190C,MNG244,1, ,
38419,AE914,1.29912E+13,41590259,376161425A,MNG244,1,(주)진성이엔씨,2018-09-05
38420,AE916,1.29912E+13,41590259,376161425A,MNG244,1,(주)진성이엔씨,2018-09-05
38421,AE914,1.29912E+13,41590259,376161425A,MNG244,1,(주)진성이엔씨,2018-09-05
38422,AE915,8.21618E+13,41590360,376161315C,MNG244,1,(주)대광지오텍,2018-12-12
38423,AE915,104200,41590570,376160588C,MNG244,1, ,
38424,AE914,201445,41590259,376161433A,MNG244,1, ,
38425,AE915,100631,41590560,376160548B,MNG244,1, ,
38426,AE915,508171,41590410,376161550D,MNG244,1, ,
38427,AE914,505821,41590410,377131136B,MNG244,1, ,
38428,AZ902,402998,41590540,377130180D,MNG244,1, ,
38429,AE915,2.11302E+11,41590550,377130234C,MNG244,1, ,
38430,AE914,501726,41590570,377130183A,MNG244,1, ,
38431,AE915,99920159057,41590350,376151521A,MNG244,1, ,
38432,AE915,810307,41590262,376160274B,MNG244,1, ,
38433,AE915,2.16302E+11,41590570,377130154A,MNG244,1, ,
38434,AE914,2.16302E+11,41590570,377130154A,MNG244,1, ,
38435,AE915,2.16302E+11,41590570,377130154A,MNG244,1, ,
38436,AE914,2.21618E+13,41590320,376160220B,MNG244,1,(주)성원공간정보,2018-08-31
38437,AE914,2.21618E+13,41590320,376160311A,MNG244,1,(주)성원공간정보,2018-08-31
38438,AE914,4.21618E+13,41590253,376160498D,MNG244,1,(주)선진이엔씨,2018-08-31
38439,AE915,4.21618E+13,41590253,376160498D,MNG244,1,(주)선진이엔씨,2018-08-31
38440,AE914,4.21618E+13,41590253,376160498D,MNG244,1,(주)선진이엔씨,2018-08-31
38441,AE915,507461,41590570,377130601B,MNG244,1, ,
38442,AE914,505406,41590410,377130684D,MNG244,1, ,
38443,AZ901,9.99161E+11,41590330,376160656C,MNG244,1, ,
38444,AZ901,9.99161E+11,41590330,376160656C,MNG244,1, ,
38445,AE915,1.21615E+13,41590350,376150865D,MNG244,1,㈜진성이엔씨,2018-04-12
38446,AE914,1.21615E+13,41590350,376150865D,MNG244,1,㈜진성이엔씨,2018-04-12
38447,AE915,1.21615E+13,41590350,376150865D,MNG244,1,㈜진성이엔씨,2018-04-12
38448,AE914,1.21615E+13,41590350,376150865D,MNG244,1,㈜진성이엔씨,2018-04-12
38449,AE916,1.21615E+13,41590350,376150875B,MNG244,1,㈜진성이엔씨,2018-04-12
38450,AE915,1.21617E+13,41590340,376150437A,MNG244,1,㈜진성이엔씨,2018-08-01
38451,AZ902,402825,41590540,377130189B,MNG244,1, ,
38452,AZ902,402826,41590540,377130189B,MNG244,1, ,
39786,AE914,8.9992E+13,41590340,376150460D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39787,AE914,8.9992E+13,41590340,376150460D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39788,AE914,8.9992E+13,41590340,376150460D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39789,AE914,8.9992E+13,41590340,376150460D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39790,AE914,8.9992E+13,41590340,376150470B,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39791,AE914,8.9992E+13,41590340,376150561A,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39792,AE914,8.9992E+13,41590340,376150470B,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39793,AE914,8.9992E+13,41590340,376150470B,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39794,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39795,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39796,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39797,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39798,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39799,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39800,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39801,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39802,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39803,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39804,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39805,AE915,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39806,AE914,1.21121E+13,41590310,376122473D,MNG409,1,(주)진성이엔씨,2022-04-14
39807,AE915,1.21121E+13,41590310,376122473B,MNG409,1,(주)진성이엔씨,2022-04-14
39808,AE914,1.21121E+13,41590310,376122473B,MNG409,1,(주)진성이엔씨,2022-04-14
39809,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39810,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39811,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39812,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39813,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39814,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39815,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39816,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39817,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39818,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39819,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39820,AE915,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39821,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39822,AE914,1.21121E+13,41590310,376122473A,MNG409,1,(주)진성이엔씨,2022-04-14
39823,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39824,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39825,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39826,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39827,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39828,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39829,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39830,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39831,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39832,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39833,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39834,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39835,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39836,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39837,AE914,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39838,AE915,1.21121E+13,41590310,376122463C,MNG409,1,(주)진성이엔씨,2022-04-14
39839,AE914,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39840,AE915,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39841,AE914,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39842,AE915,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39843,AE915,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39844,AE914,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39845,AE310,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39846,AE914,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39847,AE915,1.21121E+13,41590310,376122463A,MNG409,1,(주)진성이엔씨,2022-04-14
39848,AE913,1.21121E+13,41590310,376122453C,MNG409,1,(주)진성이엔씨,2022-04-14
39849,AE913,1.21121E+13,41590310,376122453C,MNG409,1,(주)진성이엔씨,2022-04-14
39850,AE913,1.21121E+13,41590310,376122453C,MNG409,1,(주)진성이엔씨,2022-04-14
39851,AE913,1.21121E+13,41590310,376122453C,MNG409,1,(주)진성이엔씨,2022-04-14
39852,AE913,1.21121E+13,41590310,376122453A,MNG409,1,(주)진성이엔씨,2022-04-14
39853,AE914,103922,41590570,376160587D,MNG244,1, ,
39854,AE914,2.12505E+11,41590340,376150450B,MNG244,1, ,
39855,AE913,2.12505E+11,41590340,376150450B,MNG244,1, ,
39856,AE913,2.12505E+11,41590340,376150450B,MNG244,1, ,
39857,AZ903,402764,41590540,377130180D,MNG244,1, ,
39858,AZ903,402971,41590540,377130180D,MNG244,1, ,
39859,AE914,1.21617E+13,41590340,376150438D,MNG244,1,㈜진성이엔씨,2018-08-01
39860,AE914,1.21617E+13,41590340,376150438D,MNG244,1,㈜진성이엔씨,2018-08-01
39861,AE914,1.21617E+13,41590340,376150438D,MNG244,1,㈜진성이엔씨,2018-08-01
39862,AE915,4.21618E+13,41590370,376161753D,MNG244,1,(주)선진이엔씨,2018-12-05
41140,AE916,500491,41590410,377130671D,MNG244,1, ,
41141,AE915,411164,41590585,377130283D,MNG244,1, ,
41142,AE915,411185,41590585,377130702B,MNG244,1, ,
41143,AE915,300330,41590320,376160325D,MNG244,1, ,
41144,AE914,1.21117E+13,41590600,377130867B,MNG244,1,(주)진성이엔씨,2018-09-17
41145,AE915,99920154248,41590370,376161287A,MNG244,1, ,
41146,AE915,99920154272,41590256,376161282D,MNG244,1, ,
41147,AE916,99920154291,41590370,376161275D,MNG244,1, ,
41148,AE916,104930,41590253,376160596D,MNG244,1, ,
41149,AE914,505569,41590410,377131103C,MNG244,1, ,
41150,AE914,104805,41590253,376160592D,MNG244,1, ,
41151,AE914,99920171068,41590510,376122263C,MNG244,1, ,
41152,AE915,99920171024,41590510,376122231B,MNG244,1, ,
41153,AE915,99920158636,41590113,376122100D,MNG244,1, ,
41154,AE915,99920158639,41590113,376122100B,MNG244,1, ,
41155,AE915,107576,41590410,376161069A,MNG244,1, ,
41156,AE914,1.21117E+13,41590600,377130867A,MNG244,1,(주)진성이엔씨,2018-09-17
41157,AE915,9.99161E+11,41590330,376160644D,MNG244,1, ,
41158,AE914,1.21117E+13,41590520,377130170D,MNG244,1,㈜진성이엔씨,2018-05-25
41159,AE914,1.21117E+13,41590520,377130271B,MNG244,1,㈜진성이엔씨,2018-05-25
41160,AE915,106591,41590410,376161037C,MNG244,1, ,
41161,AE914,8.2162E+13,41590410,376161065A,MNG305,1,(주)한라지리정보,2021-04-16
41162,AE914,8.2162E+13,41590410,376161065A,MNG305,1,(주)한라지리정보,2021-04-16
41163,AE915,1.21118E+13,41590520,377130100C,MNG244,1,㈜진성이엔씨,2018-09-17
41164,AE914,1.21118E+13,41590520,377130100C,MNG244,1,㈜진성이엔씨,2018-09-17
41165,AE914,1.21117E+13,41590600,377130857D,MNG244,1,(주)진성이엔씨,2018-09-17
41166,AE916,1.21117E+13,41590600,377130857D,MNG244,1,(주)진성이엔씨,2018-09-17
